Number,Date.Received.at.MDU,Farm,Batch,MDU.ID,Serotype,o_antigen,Phage.type,R.type,MLVA.Aus,SARDI.ID,Date.collected,Shed.and.pen,Type.of.shelter,Number.in.pen,age,Sample.type..i.,Sample.type.ii,Sample.type.iii,Indication,age2,
1312,12/12/14,SA3,1,13-23636,nt,,nt,nt,nt,FS13-3919.2,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1313,12/12/14,SA3,1,13-23637,nt,,nt,nt,nt,FS13-3919.3,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1314,12/12/14,SA3,1,13-23638,nt,,nt,nt,nt,FS13-3919.4,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1315,12/12/14,SA3,1,13-23639,nt,,nt,nt,nt,FS13-3919.5,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1316,12/12/14,SA3,1,13-23640,nt,,nt,nt,nt,FS13-3919.6,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1317,12/12/14,SA3,1,13-23641,nt,,nt,nt,nt,FS13-3919.7,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1318,12/12/14,SA3,1,13-23642,nt,,nt,nt,nt,FS13-3919.8,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1319,12/12/14,SA3,1,13-23643,nt,,nt,nt,nt,FS13-3919.9,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1320,12/12/14,SA3,1,13-23644,nt,,nt,nt,nt,FS13-3919.10,11/20/13,Ecoshelter,deep bed,200,6 wk,faecal,pooled,6,Previous study isolation mSTm,6,
1321,12/12/14,SA3,1,13-23645,mSTm,"4,5,12:i:-",193,ASSu,04-14-09-00-490,FS13-3920.1,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1322,12/12/14,SA3,1,13-23646,nt,,nt,nt,nt,FS13-3920.2,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1323,12/12/14,SA3,1,13-23647,nt,,nt,nt,nt,FS13-3920.3,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1324,12/12/14,SA3,1,13-23648,nt,,nt,nt,nt,FS13-3920.4,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1325,12/12/14,SA3,1,13-23649,nt,,nt,nt,nt,FS13-3920.5,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1326,12/12/14,SA3,1,13-23650,nt,,nt,nt,nt,FS13-3920.6,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1327,12/12/14,SA3,1,13-23651,nt,,nt,nt,nt,FS13-3920.7,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1328,12/12/14,SA3,1,13-23652,nt,,nt,nt,nt,FS13-3920.8,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1329,12/12/14,SA3,1,13-23653,nt,,nt,nt,nt,FS13-3920.9,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1330,12/12/14,SA3,1,13-23654,nt,,nt,nt,nt,FS13-3920.10,11/20/13,Ecoshelter,deep bed,200,10 wk,faecal,pooled,6,Previous study isolation mSTm,10,
1331,12/12/14,SA3,1,13-23655,mSTm,"4,5,12:i:-",193,T,04-14-12-00-490,FS13-3923.1,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1332,12/12/14,SA3,1,13-23656,nt,,nt,nt,nt,FS13-3923.2,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1333,12/12/14,SA3,1,13-23657,nt,,nt,nt,nt,FS13-3923.3,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1334,12/12/14,SA3,1,13-23658,nt,,nt,nt,nt,FS13-3923.4,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1335,12/12/14,SA3,1,13-23659,nt,,nt,nt,nt,FS13-3923.5,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1336,12/12/14,SA3,1,13-23660,nt,,nt,nt,nt,FS13-3923.6,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1337,12/12/14,SA3,1,13-23661,nt,,nt,nt,nt,FS13-3923.7,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1338,12/12/14,SA3,1,13-23662,nt,,nt,nt,nt,FS13-3923.8,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1339,12/12/14,SA3,1,13-23663,nt,,nt,nt,nt,FS13-3923.9,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1340,12/12/14,SA3,1,13-23664,nt,,nt,nt,nt,FS13-3923.10,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1341,12/12/14,SA3,1,13-23665,mSTm,"4,5,12:i:-",193,ASTSu,04-14-12-00-490,FS13-3925.1,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1342,12/12/14,SA3,1,13-23666,nt,,nt,nt,nt,FS13-3925.2,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1343,12/12/14,SA3,1,13-23667,nt,,nt,nt,nt,FS13-3925.3,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1344,12/12/14,SA3,1,13-23668,nt,,nt,nt,nt,FS13-3925.4,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1345,12/12/14,SA3,1,13-23669,nt,,nt,nt,nt,FS13-3925.5,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1346,12/12/14,SA3,1,13-23670,nt,,nt,nt,nt,FS13-3925.6,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1347,12/12/14,SA3,1,13-23671,nt,,nt,nt,nt,FS13-3925.7,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1348,12/12/14,SA3,1,13-23672,nt,,nt,nt,nt,FS13-3925.8,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1349,12/12/14,SA3,1,13-23673,nt,,nt,nt,nt,FS13-3925.9,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1350,12/12/14,SA3,1,13-23674,nt,,nt,nt,nt,FS13-3925.10,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1351,12/12/14,SA3,1,13-23675,mSTm,"4,5,12:i:-",193,ASSu,04-14-09-00-490,FS13-3926.1,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1352,12/12/14,SA3,1,13-23676,nt,,nt,nt,nt,FS13-3926.2,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1353,12/12/14,SA3,1,13-23677,nt,,nt,nt,nt,FS13-3926.3,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1354,12/12/14,SA3,1,13-23678,nt,,nt,nt,nt,FS13-3926.4,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1355,12/12/14,SA3,1,13-23679,nt,,nt,nt,nt,FS13-3926.5,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1356,12/12/14,SA3,1,13-23680,nt,,nt,nt,nt,FS13-3926.6,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1357,12/12/14,SA3,1,13-23681,nt,,nt,nt,nt,FS13-3926.7,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1358,12/12/14,SA3,1,13-23682,nt,,nt,nt,nt,FS13-3926.8,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1359,12/12/14,SA3,1,13-23683,nt,,nt,nt,nt,FS13-3926.9,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1360,12/12/14,SA3,1,13-23684,nt,,nt,nt,nt,FS13-3926.10,11/20/13,Finishers,conventional,5-10 hd/pen,20 wk,faecal,pooled,6,Previous study isolation mSTm,20,
1361,,AbSA,1,1406857,mSTm,"4,12:i:-",193,ASTSu,04-16-11-00-490,,,,,,,,,,,,
1362,,AbSA,1,1406865,mSTm,"4,5,12:i:-",193,ASTSu,04-15-07-00-490,,,,,,,,,,,,
1363,,AbSA,1,1406867,mSTm,"4,5,12:i:-",193,ASTSu,04-15-08-00-490,,,,,,,,,,,,
1364,,AbNSW,1,1406877,mSTm,"1,4,12:i:-",193,ASTSu,04-15-11-00-490,,,,,,,,,,,,
1365,,AbNSW,1,1406879,mSTm,"4,12:i:-",193,ASTSu,04-15-11-00-491,,,,,,,,,,,,
1366,,AbNSW,1,1406868,S. Tm,,126,ASTCSuTm,05-17-10-13-490,,,,,,,,,,,,
1367,,AbNSW,1,1406875,S. Tm,,170,sensitive,04-16-14-00-518,,,,,,,,,,,,
1368,,NSW2,1,,Not Salmonella,,,,,,10/30/13,,,,,,,,,,
1369,,NSW3,1,,Not Salmonella,,,,,,10/30/13,,,,,,,,,,
1370,,NSW0,1,,Not Salmonella,,,,,,,,,,,,,,,,
1371,,SA1,1,,Not Salmonella,,,,,,5/27/13,,,,,,,,,,
1372,10/18/13,SA2,A,13-20391,mSTm,"4,5,12:i:-",193,ASTCSu,04-14-13-00-490,FS13-3411.1,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1373,10/18/13,SA2,A,13-20392,nt,,nt,nt,nt,FS13-3411.2,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1374,10/18/13,SA2,A,13-20393,nt,,nt,nt,nt,FS13-3411.3,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1375,10/18/13,SA2,A,13-20394,nt,,nt,nt,nt,FS13-3411.4,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1376,10/18/13,SA2,A,13-20395,nt,,nt,nt,nt,FS13-3411.5,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1377,10/18/13,SA2,A,13-20396,mSTm,"4,5,12:i:-",TF,ASTCSu,04-14-13-00-490,FS13-3412.1,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1378,10/18/13,SA2,A,13-20397,nt,,nt,nt,nt,FS13-3412.2,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1379,10/18/13,SA2,A,13-20398,nt,,nt,nt,nt,FS13-3412.3,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1380,10/18/13,SA2,A,13-20399,nt,,nt,nt,nt,FS13-3412.4,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1381,10/18/13,SA2,A,13-20400,nt,,nt,nt,nt,FS13-3412.5,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1382,10/18/13,SA2,A,13-20401,mSTm,"4,5,12:i:-",193,ASTCSu,04-14-12-00-490,FS13-3414.1,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1383,10/18/13,SA2,A,13-20402,nt,,nt,nt,nt,FS13-3414.2,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1384,10/18/13,SA2,A,13-20403,nt,,nt,nt,nt,FS13-3414.3,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1385,10/18/13,SA2,A,13-20404,nt,,nt,nt,nt,FS13-3414.4,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1386,10/18/13,SA2,A,13-20405,nt,,nt,nt,nt,FS13-3414.5,10/1/13,Weaners,conventional,20-30,3-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Mar,
1387,10/18/13,SA2,A,13-20406,mSTm,"4,5,12:i:-",193,ASTSu,04-14-14-00-490,FS13-3421.1,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1388,10/18/13,SA2,A,13-20407,nt,,nt,nt,nt,FS13-3421.2,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1389,10/18/13,SA2,A,13-20408,nt,,nt,nt,nt,FS13-3421.3,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1390,10/18/13,SA2,A,13-20409,nt,,nt,nt,nt,FS13-3421.4,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1391,10/18/13,SA2,A,13-20410,nt,,nt,nt,nt,FS13-3421.5,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1392,10/18/13,SA2,A,13-20411,S. Worthington,,n.a,A,n/a,FS13-3422.1,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1393,10/18/13,SA2,A,13-20412,H=z,,n.a,nt,n/a,FS13-3422.2,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1394,10/18/13,SA2,A,13-20413,H=z,,n.a,nt,n/a,FS13-3422.3,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1395,10/18/13,SA2,A,13-20414,H=z,,n.a,nt,n/a,FS13-3422.4,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1396,10/18/13,SA2,A,13-20415,H=z,,n.a,nt,n/a,FS13-3422.5,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1397,10/18/13,SA2,A,13-20416,mSTm,"4,5,12:i:-",193,ASTSu,04-14-14-00-490,FS13-3424.1,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1398,10/18/13,SA2,A,13-20417,nt,,nt,nt,nt,FS13-3424.2,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1399,10/18/13,SA2,A,13-20418,nt,,nt,nt,nt,FS13-3424.3,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1400,10/18/13,SA2,A,13-20419,nt,,nt,nt,nt,FS13-3424.4,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1401,10/18/13,SA2,A,13-20420,nt,,nt,nt,nt,FS13-3424.5,10/1/13,Finishers,deep bed/conventional,200,16-22wk,faecal,pooled,6,Previous study isolation mSTm,16-22,
1402,2/11/14,SA2,B,14-02729,mSTm,"4,5,12:i:-",193,ASTCSu,04-14-12-00-490,FS14-0305.1,1/23/14,Weaners,conventional,"20-30, 180-220/room",7-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Jul,
1403,2/11/14,SA2,B,14-02730,nt,,nt,nt,nt,FS14-0305.2,1/23/14,Weaners,conventional,"20-30, 180-220/room",7-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Jul,
1404,2/11/14,SA2,B,14-02731,nt,,nt,nt,nt,FS14-0305.3,1/23/14,Weaners,conventional,"20-30, 180-220/room",7-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Jul,
1405,2/11/14,SA2,B,14-02732,nt,,nt,nt,nt,FS14-0305.4,1/23/14,Weaners,conventional,"20-30, 180-220/room",7-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Jul,
1406,2/11/14,SA2,B,14-02733,nt,,nt,nt,nt,FS14-0305.5,1/23/14,Weaners,conventional,"20-30, 180-220/room",7-8wk,faecal,pooled,6,Previous study isolation mSTm,8-Jul,
1407,2/11/14,SA2,B,14-02734,mSTm,"4,5,12:i:-",193,ASTCSu,04-14-13-00-490,FS14-0307.1,1/23/14,Weaners,conventional,"20-30, 180-220/room",6wk,faecal,pooled,6,Previous study isolation mSTm,6,
1408,2/11/14,SA2,B,14-02735,nt,,nt,nt,nt,FS14-0307.2,1/23/14,Weaners,conventional,"20-30, 180-220/room",6wk,faecal,pooled,6,Previous study isolation mSTm,6,
1409,2/11/14,SA2,B,14-02736,nt,,nt,nt,nt,FS14-0307.3,1/23/14,Weaners,conventional,"20-30, 180-220/room",6wk,faecal,pooled,6,Previous study isolation mSTm,6,
1410,2/11/14,SA2,B,14-02737,nt,,nt,nt,nt,FS14-0307.4,1/23/14,Weaners,conventional,"20-30, 180-220/room",6wk,faecal,pooled,6,Previous study isolation mSTm,6,
1411,2/11/14,SA2,B,14-02738,nt,,nt,nt,nt,FS14-0307.5,1/23/14,Weaners,conventional,"20-30, 180-220/room",6wk,faecal,pooled,6,Previous study isolation mSTm,6,
1412,2/11/14,SA2,B,14-02739,S. Bm,,n.a,sensitive,n/a,FS14-0310.1,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1413,2/11/14,SA2,B,14-02740,S. Worthington,,n.a,A,n/a,FS14-0310.2,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1414,2/11/14,SA2,B,14-02741,H=z,,n.a,nt,n/a,FS14-0310.3,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1415,2/11/14,SA2,B,14-02742,H=z,,n.a,nt,n/a,FS14-0310.4,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1416,2/11/14,SA2,B,14-02743,H=z,,n.a,nt,n/a,FS14-0310.5,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1417,2/11/14,SA2,B,14-02744,mSTm,"1,4,12:i:-",193,ASTSu,04-14-13-00-490,FS14-0311.1,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1418,2/11/14,SA2,B,14-02745,nt,,nt,nt,nt,FS14-0311.2,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1419,2/11/14,SA2,B,14-02746,nt,,nt,nt,nt,FS14-0311.3,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1420,2/11/14,SA2,B,14-02747,nt,,nt,nt,nt,FS14-0311.4,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1421,2/11/14,SA2,B,14-02748,nt,,nt,nt,nt,FS14-0311.5,1/23/14,Finishers,conventional,450,20wk,faecal,pooled,6,Previous study isolation mSTm,20,
1422,2/11/14,SA2,B,14-02749,S. Adelaide,,n.a,AT,n/a,FS14-0313.1,1/23/14,Finishers (Eco 29/30),deep bed,450,16wk,faecal,pooled,6,Previous study isolation mSTm,16,
1423,2/11/14,SA2,B,14-02750,H=poly 3,,n.a,nt,n/a,FS14-0313.2,1/23/14,Finishers (Eco 29/30),deep bed,450,16wk,faecal,pooled,6,Previous study isolation mSTm,16,
1424,2/11/14,SA2,B,14-02751,H=poly 3,,n.a,nt,n/a,FS14-0313.3,1/23/14,Finishers (Eco 29/30),deep bed,450,16wk,faecal,pooled,6,Previous study isolation mSTm,16,
1425,2/11/14,SA2,B,14-02752,H=poly 3,,n.a,nt,n/a,FS14-0313.4,1/23/14,Finishers (Eco 29/30),deep bed,450,16wk,faecal,pooled,6,Previous study isolation mSTm,16,
1426,2/11/14,SA2,B,14-02753,H=poly 3,,n.a,nt,n/a,FS14-0313.5,1/23/14,Finishers (Eco 29/30),deep bed,450,16wk,faecal,pooled,6,Previous study isolation mSTm,16,
1427,2/11/14,SA2,B,14-02754,S. Adelaide,,n.a,AT,n/a,FS14-0314.1,1/23/14,Finishers (Eco 23/24),deep bed,450,18wk,faecal,pooled,6,Previous study isolation mSTm,18,
1428,2/11/14,SA2,B,14-02755,mSTm,"4,12:i:-",193,ASTSu,04-14-13-00-490,FS14-0314.2,1/23/14,Finishers (Eco 23/24),deep bed,450,18wk,faecal,pooled,6,Previous study isolation mSTm,18,
1429,2/11/14,SA2,B,14-02756,mSTm,"4,12:i:-",193,ASTCSu,04-14-13-00-490,FS14-0314.3,1/23/14,Finishers (Eco 23/24),deep bed,450,18wk,faecal,pooled,6,Previous study isolation mSTm,18,
1430,2/11/14,SA2,B,14-02757,H=poly 3,,nt,nt,n/a,FS14-0314.4,1/23/14,Finishers (Eco 23/24),deep bed,450,18wk,faecal,pooled,6,Previous study isolation mSTm,18,
1431,2/11/14,SA2,B,14-02758,H=poly 3,,nt,nt,n/a,FS14-0314.5,1/23/14,Finishers (Eco 23/24),deep bed,450,18wk,faecal,pooled,6,Previous study isolation mSTm,18,
1432,2/11/14,SA2,B,14-02759,"SI rough:z10:e,n,x",,n.a,sensitive,n/a,FS14-0315.1,1/23/14,Dry sows,conventional_grouped,Mar-50,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1433,2/11/14,SA2,B,14-02760,S. Mbandaka,,n.a,sensitive,n/a,FS14-0315.2,1/23/14,Dry sows,conventional_grouped,Mar-50,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1434,2/11/14,SA2,B,14-02761,"H=e,n,*",,n.a,nt,n/a,FS14-0315.3,1/23/14,Dry sows,conventional_grouped,Mar-50,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1435,2/11/14,SA2,B,14-02762,"H=e,n,*",,n.a,nt,n/a,FS14-0315.4,1/23/14,Dry sows,conventional_grouped,Mar-50,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1436,2/11/14,SA2,B,14-02763,"H=e,n,*",,n.a,nt,n/a,FS14-0315.5,1/23/14,Dry sows,conventional_grouped,Mar-50,Sows,faecal,pooled,6,Previous study isolation mSTm,Sows,
1437,6/5/14,SA2,C,14-11297,S. Worthington,,n.a,A,n/a,FS14-1577.1,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1438,6/5/14,SA2,C,14-11298,H=z,,n.a,nt,n/a,FS14-1577.2,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1439,6/5/14,SA2,C,14-11299,H=z,,n.a,nt,n/a,FS14-1577.3,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1440,6/5/14,SA2,C,14-11300,H=z,,n.a,nt,n/a,FS14-1577.4,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1441,6/5/14,SA2,C,14-11301,H=z,,n.a,nt,n/a,FS14-1577.5,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1442,6/5/14,SA2,C,14-11302,S. Worthington,,n.a,sensitive,n/a,FS14-1578.1,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1443,6/5/14,SA2,C,14-11303,H=z,,n.a,nt,n/a,FS14-1578.2,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1444,6/5/14,SA2,C,14-11304,H=z,,n.a,nt,n/a,FS14-1578.3,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1445,6/5/14,SA2,C,14-11305,H=z,,n.a,nt,n/a,FS14-1578.4,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1446,6/5/14,SA2,C,14-11306,H=z,,n.a,nt,n/a,FS14-1578.5,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1447,6/5/14,SA2,C,14-11307,S. Worthington,,n.a,TF,n/a,FS14-1579.1,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1448,6/5/14,SA2,C,14-11308,H=z,,n.a,nt,n/a,FS14-1579.2,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1449,6/5/14,SA2,C,14-11309,H=z,,n.a,nt,n/a,FS14-1579.3,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1450,6/5/14,SA2,C,14-11310,H=z,,n.a,nt,n/a,FS14-1579.4,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1451,6/5/14,SA2,C,14-11311,H=z,,n.a,nt,n/a,FS14-1579.5,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1452,6/5/14,SA2,C,14-11312,S. Worthington,,n.a,A,n/a,FS14-1580.1,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
1453,6/5/14,SA2,C,14-11313,H=z,,n.a,nt,n/a,FS14-1580.2,4/15/14,Farrowing,conventional_crates,1 + litter,Sow + itter,faecal,pooled,6,Previous study isolation mSTm,Sow+ itter,
